0.5799877643585205,1.0815938711166382,-0.25327855348587036,-1.3427588939666748,-2.953270435333252,0.9375431537628174,-0.9598532319068909,0.7837315797805786,0.04208472743630409,-0.8921812772750854,0.11582119017839432,-0.6389985084533691
0.29685965180397034,0.1851148158311844,-0.556016743183136,-0.48746684193611145,0.07590386271476746,0.7782455086708069,-0.5284006595611572,-0.10336475819349289,-0.06740789115428925,-0.07883700728416443,-0.3875937759876251,0.025454549118876457
-0.6738337278366089,-0.0921119898557663,-0.011317072436213493,0.1711777150630951,0.03450239449739456,0.4548000991344452,-0.22544443607330322,-0.026641840115189552,-0.043849702924489975,0.3353596031665802,-0.21156126260757446,0.2593241333961487
-0.6351805329322815,-0.006577743217349052,0.29286250472068787,0.12264807522296906,0.05425330251455307,0.4947122037410736,-0.14148876070976257,-0.02703002281486988,-0.018117640167474747,0.36844852566719055,-0.22448229789733887,0.3491767346858978
-0.5644510388374329,-0.10136590898036957,0.3255971670150757,0.13164769113063812,-0.061783935874700546,0.5320711731910706,-0.19798679649829865,-0.09054209291934967,0.018621668219566345,0.27970224618911743,-0.2556622624397278,0.3170255720615387
-0.484916627407074,-0.2108406275510788,0.3922818899154663,0.15321101248264313,-0.17363277077674866,0.552240252494812,-0.2496815323829651,-0.14569081366062164,0.11994373798370361,0.2246452122926712,-0.28773200511932373,0.2818067967891693
-0.39113426208496094,-0.25259360671043396,0.4426104724407196,0.1552971452474594,-0.23532253503799438,0.5402897000312805,-0.29726386070251465,-0.23328407108783722,0.22038516402244568,0.21279741823673248,-0.3140152096748352,0.2571411728858948
-0.3080274760723114,-0.27644670009613037,0.4711027145385742,0.15866808593273163,-0.2913840115070343,0.526443600654602,-0.3239869475364685,-0.32670629024505615,0.31696635484695435,0.23185496032238007,-0.2939222455024719,0.2845599353313446
-0.2657434940338135,-0.2786332964897156,0.5080124735832214,0.17359231412410736,-0.30407312512397766,0.5335689783096313,-0.33047011494636536,-0.4298810362815857,0.38645827770233154,0.2562253177165985,-0.30664902925491333,0.3006802201271057
-0.2389584481716156,-0.26359379291534424,0.522554874420166,0.17611365020275116,-0.2995056211948395,0.5700409412384033,-0.3346477150917053,-0.5035125613212585,0.45366162061691284,0.2856979966163635,-0.3298214375972748,0.3158443570137024
-0.2245459407567978,-0.2584378123283386,0.5732898712158203,0.19021956622600555,-0.30426597595214844,0.625707745552063,-0.3476870059967041,-0.5664166212081909,0.48482614755630493,0.30009374022483826,-0.3698681592941284,0.3119162619113922
-0.2159690409898758,-0.265420526266098,0.5917057991027832,0.19323983788490295,-0.32698240876197815,0.6522793769836426,-0.35195669531822205,-0.606958270072937,0.522860586643219,0.32469913363456726,-0.39471620321273804,0.3411219120025635
-0.20983126759529114,-0.28511062264442444,0.6180029511451721,0.19358430802822113,-0.3518129587173462,0.6863532662391663,-0.348390132188797,-0.6439516544342041,0.5488048195838928,0.3419807553291321,-0.42871445417404175,0.3812445104122162
-0.20975007116794586,-0.3074133098125458,0.6633910536766052,0.21127291023731232,-0.36418792605400085,0.7078855037689209,-0.33993563055992126,-0.6578781604766846,0.5674517154693604,0.3550992012023926,-0.4640244245529175,0.40549084544181824
